,image,final_labels,labels
24819,../images/dog_s_000096.png,,5
70756,../images/worm_snake_s_000261.png,78.0,13
24254,../images/cassowary_s_000613.png,,2
33237,../images/motorcar_s_001448.png,,1
61064,../images/lady_tulip_s_000095.png,92.0,11
66550,../images/sunflower_s_000560.png,82.0,11
20882,../images/cat_s_000454.png,,3
35601,../images/roe_deer_s_000528.png,,4
3348,../images/lippizan_s_000306.png,,7
15197,../images/dump_truck_s_001490.png,,9
69837,../images/crocodile_s_002417.png,27.0,13
59054,../images/banana_boat_s_000375.png,,8
51724,../images/red_deer_s_001587.png,,4
1219,../images/anthus_pratensis_s_001094.png,,2
2373,../images/blenheim_spaniel_s_001054.png,,5
15959,../images/dive_bomber_s_001015.png,,0
11133,../images/wagon_s_001415.png,,1
36599,../images/tabby_s_001254.png,,3
61019,../images/rose_s_000739.png,70.0,11
27297,../images/alley_cat_s_000184.png,,3
25873,../images/buckskin_s_000368.png,,7
56284,../images/attack_aircraft_s_000002.png,,0
47549,../images/compact_car_s_000680.png,,1
9728,../images/trailer_truck_s_000256.png,,9
16912,../images/dive_bomber_s_000547.png,,0
69658,../images/pickup_s_000768.png,58.0,14
34203,../images/sparrow_s_000163.png,,2
8667,../images/convertible_s_000757.png,,1
58960,../images/stealth_bomber_s_001205.png,,0
47713,../images/boat_s_000883.png,,8
65517,../images/bell_pepper_s_000560.png,83.0,12
55979,../images/peke_s_001355.png,,5
57629,../images/rana_temporaria_s_001216.png,,6
60711,../images/bell_pepper_s_000574.png,83.0,12
26308,../images/wagtail_s_000679.png,,2
21273,../images/dump_truck_s_002032.png,,9
71510,../images/pickup_s_001585.png,58.0,14
57541,../images/stealth_bomber_s_001191.png,,0
59122,../images/fire_truck_s_001011.png,,9
57382,../images/tractor_trailer_s_001614.png,,9
10434,../images/powerboat_s_000454.png,,8
114,../images/broodmare_s_001741.png,,7
40609,../images/motorboat_s_001900.png,,8
37736,../images/dog_s_001854.png,,5
21771,../images/moose_s_002178.png,,4
13671,../images/sparrow_s_001052.png,,2
31015,../images/twinjet_s_000544.png,,0
36426,../images/lark_s_000872.png,,2
16870,../images/dawn_horse_s_000933.png,,7
4785,../images/rana_temporaria_s_000933.png,,6
9998,../images/estate_car_s_001433.png,,1
22389,../images/bufo_viridis_s_001397.png,,6
18623,../images/dredger_s_000179.png,,8
39991,../images/sparrow_s_000087.png,,2
49863,../images/fighter_aircraft_s_001113.png,,0
15806,../images/arabian_s_002059.png,,7
69766,../images/bike_s_001517.png,8.0,14
74176,../images/safety_bicycle_s_000425.png,8.0,14
34056,../images/rana_catesbeiana_s_000907.png,,6
54563,../images/lipizzan_s_002066.png,,7
19537,../images/mutt_s_001890.png,,5
37954,../images/fallow_deer_s_000148.png,,4
51236,../images/lippizaner_s_001185.png,,7
30797,../images/appaloosa_s_001970.png,,7
41897,../images/roe_deer_s_000374.png,,4
10299,../images/caribou_s_000914.png,,4
51755,../images/lipizzan_s_000449.png,,7
21744,../images/tabby_cat_s_000377.png,,3
22986,../images/rana_clamitans_s_000428.png,,6
47166,../images/wapiti_s_000010.png,,4
69084,../images/northern_spy_s_000156.png,0.0,12
24986,../images/automobile_s_001540.png,,1
64136,../images/boat_train_s_000505.png,90.0,14
14087,../images/elk_s_000749.png,,4
39285,../images/mutt_s_000843.png,,5
48259,../images/ostrich_s_000060.png,,2
34220,../images/mutt_s_000783.png,,5
13048,../images/dog_s_002307.png,,5
47196,../images/tabby_s_001518.png,,3
40470,../images/hospital_ship_s_000597.png,,8
24439,../images/lipizzan_s_001733.png,,7
58280,../images/alces_alces_s_001491.png,,4
44579,../images/grass_frog_s_000135.png,,6
74253,../images/butterfly_orchid_s_001346.png,54.0,11
20322,../images/pekingese_s_001837.png,,5
1213,../images/moving_van_s_000154.png,,9
52094,../images/king_charles_spaniel_s_000359.png,,5
49521,../images/supertanker_s_000531.png,,8
32755,../images/fire_truck_s_000120.png,,9
47337,../images/jumbo_jet_s_000186.png,,0
29953,../images/convertible_s_000462.png,,1
836,../images/rana_temporaria_s_000008.png,,6
54346,../images/tabby_cat_s_000473.png,,3
39595,../images/saddle_horse_s_001064.png,,7
51043,../images/ostrich_s_001062.png,,2
32968,../images/stealth_fighter_s_000331.png,,0
50815,../images/passenger_ship_s_000933.png,,8
3997,../images/tabby_cat_s_000887.png,,3
63332,../images/lizard_s_001786.png,44.0,13
50410,../images/gelding_s_002024.png,,7
44664,../images/stud_mare_s_000340.png,,7
26116,../images/tabby_cat_s_002823.png,,3
13033,../images/cassowary_s_000538.png,,2
33949,../images/lipizzan_s_001018.png,,7
67392,../images/rose_s_000197.png,70.0,11
10869,../images/alley_cat_s_001083.png,,3
6717,../images/tanker_s_001624.png,,8
28806,../images/leopard_frog_s_001852.png,,6
21794,../images/elk_s_000720.png,,4
66813,../images/tulip_s_000156.png,92.0,11
11730,../images/finch_s_000727.png,,2
67139,../images/minibus_s_000122.png,13.0,14
46787,../images/containership_s_000010.png,,8
59587,../images/lippizan_s_000212.png,,7
21549,../images/alley_cat_s_002235.png,,3
21040,../images/bird_s_001620.png,,2
66586,../images/minibike_s_000020.png,48.0,14
1041,../images/domestic_cat_s_000101.png,,3
33454,../images/puppy_s_001401.png,,5
52661,../images/tabby_cat_s_000666.png,,3
68357,../images/sunflower_s_000141.png,82.0,11
40221,../images/skylark_s_001002.png,,2
69740,../images/bus_s_000073.png,13.0,14
49909,../images/frog_s_001331.png,,6
27479,../images/moose_s_000356.png,,4
41386,../images/trailer_truck_s_001596.png,,9
42035,../images/rangifer_caribou_s_000475.png,,4
37457,../images/bufo_americanus_s_001015.png,,6
51111,../images/passenger_ship_s_001607.png,,8
1032,../images/lightship_s_001255.png,,8
50498,../images/flightless_bird_s_000209.png,,2
36618,../images/convertible_s_001714.png,,1
44815,../images/appaloosa_s_000473.png,,7
49155,../images/puppy_s_000868.png,,5
36573,../images/jumbo_jet_s_001505.png,,0
34685,../images/ostrich_s_000423.png,,2
49739,../images/twinjet_s_000710.png,,0
63280,../images/rainbow_trout_s_001801.png,91.0,10
43467,../images/chihuahua_s_000582.png,,5
70852,../images/rainbow_trout_s_000817.png,91.0,10
51120,../images/dog_s_000281.png,,5
15149,../images/attack_aircraft_s_000848.png,,0
32392,../images/true_cat_s_001868.png,,3
7486,../images/green_frog_s_001821.png,,6
38425,../images/arabian_s_001469.png,,7
44956,../images/stealth_fighter_s_000104.png,,0
35482,../images/prunella_modularis_s_000004.png,,2
74399,../images/orchid_s_000326.png,54.0,11
27897,../images/red_deer_s_001780.png,,4
33868,../images/aerial_ladder_truck_s_001060.png,,9
72640,../images/rose_s_001647.png,70.0,11
30999,../images/motorcar_s_000371.png,,1
39016,../images/moving_van_s_000543.png,,9
26610,../images/truck_s_000240.png,,9
56499,../images/quarter_horse_s_000692.png,,7
28642,../images/boat_s_000042.png,,8
61111,../images/nile_crocodile_s_001212.png,27.0,13
74046,../images/cichlid_s_001806.png,1.0,10
31306,../images/musk_deer_s_000168.png,,4
69886,../images/pear_s_000666.png,57.0,12
40732,../images/tabby_cat_s_000130.png,,3
16754,../images/tabby_cat_s_002445.png,,3
72669,../images/shark_s_000122.png,73.0,10
35407,../images/stud_mare_s_000071.png,,7
8777,../images/fawn_s_000559.png,,4
4157,../images/lipizzan_s_002076.png,,7
25031,../images/passenger_ship_s_000052.png,,8
44869,../images/shooting_brake_s_000212.png,,1
3208,../images/gelding_s_001030.png,,7
40791,../images/dunnock_s_001084.png,,2
74876,../images/bike_s_000062.png,48.0,14
65302,../images/sunflower_s_000097.png,82.0,11
44455,../images/domestic_cat_s_000258.png,,3
42021,../images/tabby_cat_s_002719.png,,3
5882,../images/green_frog_s_000525.png,,6
33189,../images/arabian_s_002125.png,,7
33462,../images/rhea_s_001602.png,,2
51775,../images/tabby_cat_s_001018.png,,3
3306,../images/rangifer_tarandus_s_000257.png,,4
54608,../images/woodland_caribou_s_000073.png,,4
67386,../images/sweet_pepper_s_002024.png,83.0,12
18954,../images/tomcat_s_001871.png,,3
17575,../images/arabian_s_001646.png,,7
60533,../images/rainbow_trout_s_000355.png,91.0,10
23893,../images/cargo_vessel_s_000529.png,,8
68896,../images/ordinary_bicycle_s_000419.png,8.0,14
54269,../images/monoplane_s_000269.png,,0
31810,../images/cattle_boat_s_000293.png,,8
20036,../images/true_frog_s_000393.png,,6
8246,../images/tabby_s_001113.png,,3
11076,../images/fighter_aircraft_s_001797.png,,0
36792,../images/passenger_ship_s_001531.png,,8
63424,../images/valencia_orange_s_001776.png,53.0,12
15279,../images/cat_s_000776.png,,3
45694,../images/sika_s_001529.png,,4
47114,../images/passenger_ship_s_000983.png,,8
43161,../images/container_ship_s_002118.png,,8
74894,../images/worm_snake_s_000035.png,78.0,13
50580,../images/roe_deer_s_000077.png,,4
29183,../images/wapiti_s_000661.png,,4
60382,../images/snake_s_000174.png,78.0,13
64596,../images/shark_s_002047.png,73.0,10
50444,../images/puppy_s_000558.png,,5
41216,../images/deer_s_000336.png,,4
6916,../images/oil_tanker_s_000184.png,,8
57782,../images/freighter_s_002041.png,,8
24097,../images/accentor_s_000967.png,,2
13245,../images/dog_s_000793.png,,5
19496,../images/domestic_cat_s_001835.png,,3
9822,../images/compact_car_s_002247.png,,1
30662,../images/puppy_s_001874.png,,5
38500,../images/american_saddle_horse_s_000454.png,,7
323,../images/shooting_brake_s_001611.png,,1
51930,../images/convertible_s_002234.png,,1
29834,../images/domestic_cat_s_001917.png,,3
57386,../images/puppy_s_002155.png,,5
28785,../images/moose_s_000247.png,,4
8051,../images/toy_spaniel_s_001743.png,,5
34717,../images/broodmare_s_001461.png,,7
61853,../images/shark_s_000638.png,73.0,10
839,../images/puppy_s_000785.png,,5
2992,../images/frog_s_002571.png,,6
58820,../images/hedge_sparrow_s_000134.png,,2
62197,../images/rose_s_000251.png,70.0,11
6985,../images/odocoileus_hemionus_s_000637.png,,4
28374,../images/texas_toad_s_000207.png,,6
67127,../images/sunflower_s_000103.png,82.0,11
6501,../images/pilot_boat_s_000687.png,,8
62827,../images/sunflower_s_000467.png,82.0,11
40203,../images/riding_horse_s_000015.png,,7
46160,../images/tabby_cat_s_002155.png,,3
71606,../images/porbeagle_s_000582.png,73.0,10
48615,../images/tip_truck_s_000117.png,,9
4859,../images/twinjet_s_001542.png,,0
42327,../images/bufo_bufo_s_000751.png,,6
21647,../images/monoplane_s_000396.png,,0
33020,../images/capreolus_capreolus_s_001576.png,,4
43245,../images/dive_bomber_s_001543.png,,0
11335,../images/passerine_s_001438.png,,2
65657,../images/bus_s_003081.png,13.0,14
61323,../images/worm_snake_s_000778.png,78.0,13
52217,../images/ship_s_001216.png,,8
13129,../images/wagon_s_001460.png,,1
54172,../images/pekingese_s_001319.png,,5
64583,../images/technical_s_000046.png,58.0,14
34893,../images/banana_boat_s_000380.png,,8
13019,../images/felis_catus_s_000297.png,,3
5073,../images/passenger_ship_s_002083.png,,8
67668,../images/eagle_ray_s_000181.png,67.0,10
14369,../images/container_vessel_s_000687.png,,8
52169,../images/pilot_boat_s_000145.png,,8
59903,../images/bufo_bufo_s_000453.png,,6
63222,../images/tulip_s_000030.png,92.0,11
31844,../images/alley_cat_s_002690.png,,3
24684,../images/struthio_camelus_s_001179.png,,2
51640,../images/dawn_horse_s_002002.png,,7
55386,../images/automobile_s_002057.png,,1
8063,../images/bullfrog_s_000758.png,,6
64071,../images/motorcycle_s_000256.png,48.0,14
45081,../images/stealth_fighter_s_001097.png,,0
60085,../images/crocodylus_niloticus_s_000042.png,27.0,13
34490,../images/tabby_s_000365.png,,3
72896,../images/snake_s_001230.png,78.0,13
4990,../images/pekingese_s_000030.png,,5
28661,../images/pekingese_s_002700.png,,5
73503,../images/orchid_s_000032.png,54.0,11
50571,../images/mare_s_001216.png,,7
72487,../images/flatfish_s_000002.png,32.0,10
70059,../images/sweet_pepper_s_001239.png,83.0,12
32703,../images/airbus_s_000922.png,,0
60358,../images/school_bus_s_001884.png,13.0,14
45781,../images/truck_s_000031.png,,9
38608,../images/cargo_ship_s_001195.png,,8
42608,../images/gelding_s_001029.png,,7
34085,../images/dump_truck_s_000351.png,,9
49071,../images/broodmare_s_000439.png,,7
66815,../images/crocodylus_porosus_s_001222.png,27.0,13
33543,../images/southwestern_toad_s_000312.png,,6
60344,../images/ceratopsian_s_000198.png,29.0,13
54669,../images/crapaud_s_001137.png,,6
50296,../images/pickerel_frog_s_000400.png,,6
60742,../images/banded_gecko_s_000098.png,44.0,13
23585,../images/gelding_s_001685.png,,7
34978,../images/tomcat_s_001759.png,,3
71933,../images/shark_s_001307.png,73.0,10
12357,../images/pekingese_s_001442.png,,5
72796,../images/pickup_truck_s_000758.png,58.0,14
57365,../images/roe_deer_s_000119.png,,4
50090,../images/airbus_s_001259.png,,0
22527,../images/lipizzan_s_002146.png,,7
13342,../images/tipper_s_001017.png,,9
68441,../images/safety_bike_s_000461.png,8.0,14
47552,../images/european_toad_s_000001.png,,6
48346,../images/tabby_cat_s_001553.png,,3
49989,../images/compact_car_s_002221.png,,1
69913,../images/tulip_s_000674.png,92.0,11
48837,../images/stud_mare_s_000623.png,,7
24013,../images/riding_horse_s_000169.png,,7
35758,../images/seaplane_s_002044.png,,0
67834,../images/dasyatis_centroura_s_000018.png,67.0,10
52420,../images/houseboat_s_000021.png,,8
74195,../images/school_bus_s_000838.png,13.0,14
2310,../images/spadefoot_s_000003.png,,6
35824,../images/accentor_s_001230.png,,2
57596,../images/tomcat_s_002847.png,,3
74339,../images/rose_s_000276.png,70.0,11
22192,../images/mule_deer_s_001075.png,,4
50596,../images/dawn_horse_s_001663.png,,7
14146,../images/wagtail_s_000973.png,,2
62148,../images/sunflower_s_000202.png,82.0,11
12760,../images/tow_truck_s_000048.png,,9
51862,../images/peke_s_001560.png,,5
17583,../images/bufo_bufo_s_000227.png,,6
17832,../images/passerine_s_000931.png,,2
73770,../images/poppy_s_001587.png,62.0,11
27288,../images/gelding_s_001247.png,,7
5928,../images/stealth_bomber_s_001017.png,,0
70682,../images/stegosaurus_s_001097.png,29.0,13
23286,../images/tabby_cat_s_000936.png,,3
9155,../images/red_deer_s_001261.png,,4
19090,../images/tugboat_s_001107.png,,8
17518,../images/domestic_dog_s_000073.png,,5
60791,../images/boat_train_s_000779.png,90.0,14
7343,../images/tomcat_s_000466.png,,3
40627,../images/bufo_s_001847.png,,6
36470,../images/stealth_bomber_s_001664.png,,0
7541,../images/bufo_canorus_s_000024.png,,6
8558,../images/stealth_fighter_s_000688.png,,0
33054,../images/emu_s_001997.png,,2
543,../images/cervus_elaphus_s_000813.png,,4
65402,../images/sunflower_s_000739.png,82.0,11
2449,../images/gelding_s_001449.png,,7
10912,../images/convertible_s_002821.png,,1
44915,../images/bufo_calamita_s_000904.png,,6
30389,../images/true_cat_s_001069.png,,3
15424,../images/bufo_bufo_s_000183.png,,6
35406,../images/shooting_brake_s_000954.png,,1
49523,../images/mutt_s_000290.png,,5
58093,../images/broodmare_s_001539.png,,7
43113,../images/police_boat_s_001994.png,,8
5182,../images/natterjack_s_000882.png,,6
32027,../images/toad_s_001772.png,,6
1846,../images/house_cat_s_001335.png,,3
65443,../images/sea_turtle_s_001886.png,93.0,13
74751,../images/red_delicious_s_000225.png,0.0,12
32377,../images/dunnock_s_000411.png,,2
74949,../images/lizard_s_000786.png,44.0,13
48963,../images/delivery_truck_s_000172.png,,9
13168,../images/frog_s_000741.png,,6
38027,../images/aerial_ladder_truck_s_000135.png,,9
13935,../images/buckskin_s_000381.png,,7
20340,../images/deer_s_001736.png,,4
39694,../images/peke_s_001514.png,,5
24181,../images/lipizzan_s_001803.png,,7
49055,../images/cervus_elaphus_s_001083.png,,4
14246,../images/maltese_s_000076.png,,5
7162,../images/toy_spaniel_s_001150.png,,5
46242,../images/cassowary_s_000747.png,,2
43685,../images/felis_domesticus_s_000429.png,,3
16607,../images/ocean_liner_s_000007.png,,8
8865,../images/nandu_s_001940.png,,2
50463,../images/sika_s_001946.png,,4
25139,../images/bufo_s_000116.png,,6
27438,../images/multiengine_airplane_s_000347.png,,0
14463,../images/wagtail_s_000295.png,,2
67471,../images/bell_pepper_s_000839.png,83.0,12
52407,../images/garbage_truck_s_000734.png,,9
9579,../images/alauda_arvensis_s_000456.png,,2
73198,../images/hognose_snake_s_001326.png,78.0,13
60464,../images/valencia_orange_s_001579.png,53.0,12
30757,../images/pekinese_s_000569.png,,5
38490,../images/american_toad_s_000024.png,,6
59747,../images/propeller_plane_s_001054.png,,0
8241,../images/freighter_s_001335.png,,8
51866,../images/passenger_ship_s_000310.png,,8
39075,../images/boat_s_000606.png,,8
59135,../images/tennessee_walker_s_000643.png,,7
501,../images/packet_boat_s_001206.png,,8
3585,../images/stealth_fighter_s_001479.png,,0
64850,../images/stingray_s_002337.png,67.0,10
45726,../images/merchant_ship_s_000619.png,,8
24969,../images/dog_s_000176.png,,5
12909,../images/gelding_s_001332.png,,7
70539,../images/bicycle_s_000569.png,8.0,14
1836,../images/midwife_toad_s_000069.png,,6
66404,../images/eagle_ray_s_000331.png,67.0,10
29439,../images/tabby_cat_s_002078.png,,3
44878,../images/lipizzan_s_002147.png,,7
3524,../images/tabby_cat_s_002337.png,,3
14608,../images/grass_frog_s_001236.png,,6
2691,../images/sika_s_000516.png,,4
27902,../images/banana_boat_s_000731.png,,8
5266,../images/stealth_bomber_s_000638.png,,0
43814,../images/jetliner_s_000049.png,,0
7225,../images/propeller_plane_s_001185.png,,0
65342,../images/bartlett_pear_s_000576.png,57.0,12
12200,../images/sparrow_s_000587.png,,2
13094,../images/tabby_cat_s_000557.png,,3
63205,../images/flatfish_s_000584.png,32.0,10
73755,../images/shark_s_001536.png,73.0,10
63893,../images/car_train_s_000014.png,90.0,14
28501,../images/bufo_bufo_s_000365.png,,6
52033,../images/passerine_s_000171.png,,2
44222,../images/broodmare_s_000843.png,,7
9381,../images/western_toad_s_000278.png,,6
53435,../images/spadefoot_s_000926.png,,6
10113,../images/bufo_bufo_s_001163.png,,6
21569,../images/pekingese_s_002191.png,,5
9239,../images/lippizaner_s_001195.png,,7
33325,../images/jumbo_jet_s_000698.png,,0
31079,../images/coupe_s_001757.png,,1
62234,../images/edmontonia_s_000006.png,29.0,13
43500,../images/tabby_s_002064.png,,3
22060,../images/coupe_s_001558.png,,1
66665,../images/bike_s_001767.png,8.0,14
5359,../images/tailed_frog_s_000588.png,,6
67539,../images/armored_dinosaur_s_000087.png,29.0,13
38850,../images/passenger_ship_s_000236.png,,8
53753,../images/fawn_s_001490.png,,4
45086,../images/dump_truck_s_000602.png,,9
44603,../images/toy_s_002632.png,,5
13519,../images/lightship_s_000204.png,,8
48424,../images/propeller_plane_s_000161.png,,0
15215,../images/articulated_lorry_s_000474.png,,9
38879,../images/mouser_s_000450.png,,3
52276,../images/monoplane_s_000016.png,,0
30166,../images/car_s_000013.png,,1
28326,../images/beach_wagon_s_000458.png,,1
55622,../images/motorcar_s_001337.png,,1
14769,../images/prunella_modularis_s_000837.png,,2
48275,../images/convertible_s_001685.png,,1
54652,../images/tabby_s_000653.png,,3
30704,../images/domestic_cat_s_000868.png,,3
237,../images/quarter_horse_s_000419.png,,7
38162,../images/barge_s_000135.png,,8
38954,../images/dog_s_000359.png,,5
33222,../images/american_elk_s_000014.png,,4
43244,../images/nandu_s_001346.png,,2
41179,../images/fighter_aircraft_s_000348.png,,0
35150,../images/powerboat_s_000762.png,,8
64169,../images/sweet_pepper_s_001571.png,83.0,12
52925,../images/moose_s_001867.png,,4
7144,../images/attack_aircraft_s_000133.png,,0
59369,../images/mongrel_s_002015.png,,5
17063,../images/cabin_cruiser_s_001021.png,,8
12892,../images/cassowary_s_000124.png,,2
13949,../images/rana_pipiens_s_000309.png,,6
48308,../images/panel_truck_s_000491.png,,9
62616,../images/orchid_s_001494.png,54.0,11
16700,../images/iceboat_s_000754.png,,8
57898,../images/police_cruiser_s_000831.png,,1
6404,../images/tabby_cat_s_000967.png,,3
4249,../images/fighter_s_000656.png,,0
16344,../images/riding_horse_s_001669.png,,7
52666,../images/pickerel_frog_s_000035.png,,6
27239,../images/flightless_bird_s_000004.png,,2
69605,../images/bus_s_001033.png,13.0,14
24693,../images/tractor_trailer_s_000920.png,,9
16718,../images/wrecker_s_002282.png,,9
3335,../images/monoplane_s_000876.png,,0
31078,../images/alley_cat_s_001765.png,,3
72288,../images/rainbow_trout_s_000134.png,91.0,10
72074,../images/electric_ray_s_000934.png,67.0,10
65884,../images/train_s_001340.png,90.0,14
51758,../images/nandu_s_000783.png,,2
18314,../images/fawn_s_001380.png,,4
71037,../images/orange_s_002328.png,53.0,12
50863,../images/felis_domesticus_s_000668.png,,3
36453,../images/toy_spaniel_s_001618.png,,5
9293,../images/domestic_cat_s_001488.png,,3
65930,../images/orchid_s_000978.png,54.0,11
962,../images/estate_car_s_000044.png,,1
45584,../images/coupe_s_000746.png,,1
21371,../images/tennessee_walking_horse_s_001344.png,,7
15885,../images/coupe_s_001978.png,,1
64865,../images/car_train_s_001096.png,90.0,14
34918,../images/appaloosa_s_002041.png,,7
49541,../images/canis_familiaris_s_000855.png,,5
42506,../images/passenger_ship_s_002181.png,,8
71179,../images/pear_s_001969.png,57.0,12
25995,../images/stealth_fighter_s_000432.png,,0
37607,../images/camion_s_001241.png,,9
54070,../images/delivery_truck_s_001454.png,,9
7366,../images/speedboat_s_000195.png,,8
33078,../images/passenger_ship_s_002148.png,,8
49449,../images/cassowary_s_002104.png,,2
43196,../images/fawn_s_000733.png,,4
33382,../images/quarter_horse_s_000304.png,,7
74975,../images/cichlid_s_001835.png,1.0,10
53373,../images/bufo_bufo_s_002080.png,,6
45585,../images/bufo_viridis_s_000296.png,,6
62518,../images/shark_s_002026.png,73.0,10
60183,../images/colubrid_s_000290.png,78.0,13
15883,../images/shooting_brake_s_000226.png,,1
5512,../images/motorcar_s_001328.png,,1
38166,../images/bufo_viridis_s_000032.png,,6
56781,../images/domestic_cat_s_001860.png,,3
47704,../images/car_s_000460.png,,1
779,../images/prunella_modularis_s_000302.png,,2
17689,../images/cassowary_s_000836.png,,2
17160,../images/lippizan_s_000974.png,,7
30672,../images/ostrich_s_001574.png,,2
4878,../images/pekinese_s_001579.png,,5
9030,../images/chihuahua_s_001184.png,,5
34199,../images/tomcat_s_001867.png,,3
14074,../images/convertible_s_002822.png,,1
49759,../images/police_cruiser_s_000003.png,,1
64440,../images/tulipa_clusiana_s_000358.png,92.0,11
504,../images/stealth_bomber_s_001035.png,,0
51686,../images/plane_s_000473.png,,0
54764,../images/lapdog_s_001872.png,,5
10173,../images/leopard_frog_s_002116.png,,6
49887,../images/hospital_ship_s_001785.png,,8
17271,../images/sea_boat_s_001480.png,,8
22199,../images/fire_engine_s_002379.png,,9
52981,../images/capreolus_capreolus_s_000204.png,,4
53158,../images/seaplane_s_002173.png,,0
52017,../images/feist_s_000046.png,,5
61847,../images/car_train_s_000669.png,90.0,14
24864,../images/rana_pipiens_s_000773.png,,6
36717,../images/dump_truck_s_002016.png,,9
5118,../images/passerine_s_001264.png,,2
54529,../images/alces_alces_s_000343.png,,4
53493,../images/stealth_bomber_s_001925.png,,0
37356,../images/anuran_s_000541.png,,6
27362,../images/rana_pipiens_s_000005.png,,6
52191,../images/reindeer_s_000060.png,,4
63916,../images/poppy_s_002081.png,62.0,11
59278,../images/broodmare_s_000598.png,,7
12038,../images/wagon_s_001908.png,,1
50023,../images/aerial_ladder_truck_s_001218.png,,9
68591,../images/pear_s_000354.png,57.0,12
69903,../images/bus_s_000006.png,13.0,14
50887,../images/station_wagon_s_002651.png,,1
44000,../images/american_saddle_horse_s_000164.png,,7
4413,../images/odocoileus_hemionus_s_000922.png,,4
30154,../images/station_wagon_s_002632.png,,1
7055,../images/broodmare_s_000981.png,,7
73541,../images/poppy_s_001730.png,62.0,11
18498,../images/aerial_ladder_truck_s_001397.png,,9
34967,../images/true_cat_s_001715.png,,3
20768,../images/puppy_s_001147.png,,5
2686,../images/puppy_s_001105.png,,5
17277,../images/sea_boat_s_000222.png,,8
38327,../images/beach_wagon_s_000913.png,,1
8153,../images/felis_domesticus_s_000231.png,,3
399,../images/sambar_s_000076.png,,4
66657,../images/bike_s_000015.png,8.0,14
32321,../images/emu_s_000300.png,,2
14600,../images/capreolus_capreolus_s_000558.png,,4
22465,../images/cargo_vessel_s_001800.png,,8
58358,../images/airliner_s_002312.png,,0
30648,../images/camion_s_000385.png,,9
25238,../images/pontoon_s_000011.png,,8
66094,../images/bus_s_000171.png,13.0,14
51170,../images/gelding_s_000134.png,,7
30576,../images/true_frog_s_000355.png,,6
67190,../images/lizard_s_000656.png,44.0,13
65080,../images/gecko_s_000506.png,44.0,13
10658,../images/truck_s_001383.png,,9
72718,../images/orchid_s_001199.png,54.0,11
45880,../images/moving_van_s_000809.png,,9
8590,../images/dog_s_000033.png,,5
56687,../images/tabby_cat_s_001978.png,,3
29243,../images/pipit_s_001530.png,,2
69618,../images/motorcycle_s_000423.png,48.0,14
5981,../images/pekingese_s_000945.png,,5
23590,../images/tabby_cat_s_002253.png,,3
61444,../images/pear_s_000891.png,57.0,12
28043,../images/wagtail_s_001428.png,,2
5549,../images/propeller_plane_s_000001.png,,0
43599,../images/puppy_s_001486.png,,5
36958,../images/mutt_s_001585.png,,5
32300,../images/sika_s_000270.png,,4
32029,../images/roe_deer_s_000339.png,,4
43434,../images/texas_toad_s_000025.png,,6
30895,../images/twinjet_s_000834.png,,0
43672,../images/cassowary_s_002366.png,,2
67663,../images/cycle_s_001309.png,8.0,14
50616,../images/leopard_frog_s_001971.png,,6
13915,../images/monoplane_s_001392.png,,0
1990,../images/bird_s_001057.png,,2
38617,../images/fighter_aircraft_s_000316.png,,0
10021,../images/felis_catus_s_000759.png,,3
50219,../images/nandu_s_000041.png,,2
47564,../images/convertible_s_002162.png,,1
38242,../images/alces_alces_s_001392.png,,4
19321,../images/lipizzan_s_000817.png,,7
6946,../images/apteryx_s_001213.png,,2
6166,../images/norfolk_wherry_s_000358.png,,8
64306,../images/carassius_auratus_s_000568.png,1.0,10
39287,../images/tomcat_s_002947.png,,3
400,../images/ostrich_s_001559.png,,2
17052,../images/car_transporter_s_000223.png,,9
57063,../images/automobile_s_002431.png,,1
25155,../images/bufo_viridis_s_000466.png,,6
67240,../images/golden_delicious_s_000739.png,0.0,12
72331,../images/pickup_truck_s_001910.png,58.0,14
69472,../images/mackerel_shark_s_000882.png,73.0,10
38172,../images/dog_s_000880.png,,5
28046,../images/garbage_truck_s_000536.png,,9
58913,../images/iceboat_s_000293.png,,8
10925,../images/deer_s_000240.png,,4
71388,../images/sweet_pepper_s_001987.png,83.0,12
28685,../images/station_wagon_s_002643.png,,1
12179,../images/mule_deer_s_001463.png,,4
42905,../images/garbage_truck_s_000496.png,,9
38844,../images/bufo_viridis_s_000975.png,,6
73637,../images/red_delicious_s_000006.png,0.0,12
21030,../images/bufo_viridis_s_000259.png,,6
16307,../images/trucking_rig_s_000420.png,,9
4129,../images/fallow_deer_s_000683.png,,4
15130,../images/pekingese_s_001541.png,,5
63891,../images/carassius_auratus_s_000426.png,1.0,10
25430,../images/grass_frog_s_000841.png,,6
51366,../images/passenger_ship_s_000170.png,,8
47466,../images/saddle_horse_s_001398.png,,7
47741,../images/tabby_cat_s_001891.png,,3
20295,../images/stealth_fighter_s_000358.png,,0
73092,../images/sea_trout_s_000137.png,91.0,10
47867,../images/deer_s_000936.png,,4
628,../images/attack_aircraft_s_001187.png,,0
5785,../images/bufo_marinus_s_000668.png,,6
33333,../images/toy_dog_s_000315.png,,5
55978,../images/king_charles_spaniel_s_000013.png,,5
59936,../images/motorboat_s_000628.png,,8
39,../images/house_cat_s_001196.png,,3
35134,../images/police_cruiser_s_000036.png,,1
